First Index,Second Index,Similarity,Total Neighbors a,Total Neighbors a_star,Matching Neighbor Pairs,total_b,total_b_star,b / a_neigh,b_star / a_star_neigh
9221,15883,0.9977056384086608,6,6,6,6,6,1.0,1.0
3612,12498,0.8689349889755249,3,7,3,3,3,1.0,0.42857142857142855
9248,15900,0.9636147022247314,10,10,9,9,9,0.9,0.9
3144,12164,0.9155193567276,9,6,4,4,4,0.4444444444444444,0.6666666666666666
1297,10981,0.8694707155227661,15,7,7,7,7,0.4666666666666667,1.0
1886,11345,0.9385424256324768,28,42,22,22,22,0.7857142857142857,0.5238095238095238
6891,14472,0.9106881618499756,18,22,13,13,13,0.7222222222222222,0.5909090909090909
9277,17849,0.7939839363098145,29,5,0,0,0,0.0,0.0
3672,12548,0.9363686442375184,4,4,4,4,4,1.0,1.0
3069,12106,0.8266500234603882,16,17,13,13,13,0.8125,0.7647058823529411
6357,14272,0.8897366523742676,12,4,3,3,3,0.25,0.75
9459,16056,0.8399921655654907,9,3,3,3,3,0.3333333333333333,1.0
7472,19063,0.9035891890525818,27,8,3,3,3,0.1111111111111111,0.375
2887,11949,0.8874877691268921,11,7,7,7,7,0.6363636363636364,1.0
340,10275,0.9442049264907836,19,32,16,16,16,0.8421052631578947,0.5
3099,12134,0.9251677989959716,7,4,4,4,4,0.5714285714285714,1.0
1153,10829,0.945083498954773,2,2,2,2,2,1.0,1.0
7328,14854,0.8750095367431641,6,4,4,4,4,0.6666666666666666,1.0
1586,11205,0.9103267788887024,3,4,3,3,3,1.0,0.75
9052,15817,0.933104932308197,8,12,7,7,7,0.875,0.5833333333333334
7087,14648,0.8951379060745239,2,2,2,2,2,1.0,1.0
1698,11266,0.8614180088043213,5,3,3,3,3,0.6,1.0
3303,12278,0.8355405926704407,3,2,1,1,1,0.3333333333333333,0.5
7694,15060,0.8518452644348145,7,73,3,3,3,0.42857142857142855,0.0410958904109589
2819,11936,0.9230401515960692,10,17,6,6,6,0.6,0.35294117647058826
3155,16989,0.8089864253997803,4,6,1,1,1,0.25,0.16666666666666666
111,10079,0.9335413575172424,8,7,6,6,6,0.75,0.8571428571428571
3083,12125,0.9228711128234864,13,11,6,6,6,0.46153846153846156,0.5454545454545454
6807,14450,0.857664167881012,9,3,3,3,3,0.3333333333333333,1.0
907,17597,0.6416506767272949,7,9,0,0,0,0.0,0.0
3183,12212,0.901127278804779,6,1,1,1,1,0.16666666666666666,1.0
7373,14861,0.8952512741088867,4,4,4,4,4,1.0,1.0
142,10152,0.8739867210388184,22,15,12,12,12,0.5454545454545454,0.8
1691,11263,0.8077594637870789,8,8,6,6,6,0.75,0.75
2853,11928,0.7348130941390991,6,6,3,3,3,0.5,0.5
7239,14781,0.9408418536186218,22,25,6,6,6,0.2727272727272727,0.24
7444,12935,0.8309453725814819,9,7,3,3,3,0.3333333333333333,0.42857142857142855
7932,15233,0.8928932547569275,13,17,6,6,6,0.46153846153846156,0.35294117647058826
9198,15876,0.8813197612762451,11,8,8,8,8,0.7272727272727273,1.0
534,10447,0.7913143634796143,3,2,2,2,2,0.6666666666666666,1.0
1589,11215,0.8890301585197449,40,12,11,11,11,0.275,0.9166666666666666
2110,11475,0.8134127855300903,8,8,7,7,7,0.875,0.875
5530,13797,0.7624139785766602,7,9,7,7,7,1.0,0.7777777777777778
5509,13774,0.8345962762832642,11,7,6,6,6,0.5454545454545454,0.8571428571428571
1025,10764,0.9015506505966188,9,5,4,4,4,0.4444444444444444,0.8
7080,14644,0.9157406687736512,2,2,2,2,2,1.0,1.0
3390,12318,0.9203301668167114,15,13,6,6,6,0.4,0.46153846153846156
3217,11981,0.8335487842559814,2,32,2,2,2,1.0,0.0625
415,10346,0.9141131043434144,20,7,7,7,7,0.35,1.0
727,15128,0.8723397254943848,13,6,4,4,4,0.3076923076923077,0.6666666666666666
7124,14687,0.9516894817352296,4,4,3,3,3,0.75,0.75
8669,15648,0.7286244630813599,3,3,1,1,1,0.3333333333333333,0.3333333333333333
9183,15869,0.958153486251831,13,9,9,9,9,0.6923076923076923,1.0
3585,12493,0.8414472341537476,11,7,6,6,6,0.5454545454545454,0.8571428571428571
2857,11940,0.9308610558509828,7,16,6,6,6,0.8571428571428571,0.375
2390,11385,0.8973296880722046,8,9,6,6,6,0.75,0.6666666666666666
3443,12409,0.8882250189781189,25,30,24,24,24,0.96,0.8
4065,14936,0.8666268587112427,8,2,1,1,1,0.125,0.5
5227,13652,0.812369704246521,2,4,2,2,2,1.0,0.5
4329,15391,0.8689039945602417,2,6,0,0,0,0.0,0.0
7693,15072,0.8518452644348145,7,73,3,3,3,0.42857142857142855,0.0410958904109589
9712,16218,0.7977505326271057,13,3,3,3,3,0.23076923076923078,1.0
204,12499,0.8120701313018799,29,19,6,6,6,0.20689655172413793,0.3157894736842105
3627,12495,0.8506425619125366,8,8,4,4,4,0.5,0.5
1935,15536,0.8633262515068054,14,5,5,5,5,0.35714285714285715,1.0
4846,10433,0.827569305896759,21,3,0,0,0,0.0,0.0
7146,14710,0.8721422553062439,6,5,3,3,3,0.5,0.6
1885,15535,0.7925436496734619,35,9,9,9,9,0.2571428571428571,1.0
9043,15830,0.9179178476333618,12,11,6,6,6,0.5,0.5454545454545454
6608,14397,0.8876352310180664,5,5,5,5,5,1.0,1.0
2162,11499,0.8389462232589722,6,5,5,5,5,0.8333333333333334,1.0
6961,14521,0.791340708732605,4,8,4,4,4,1.0,0.5
9324,19492,0.8000532388687134,5,8,0,0,0,0.0,0.0
4501,16033,0.8658908009529114,127,6,0,0,0,0.0,0.0
295,10258,0.89822918176651,10,10,8,8,8,0.8,0.8
8649,15647,0.7660408020019531,17,3,1,1,1,0.058823529411764705,0.3333333333333333
4023,12845,0.8295067548751831,3,4,3,3,3,1.0,0.75
6990,14584,0.8578643798828125,3,7,3,3,3,1.0,0.42857142857142855
1015,10733,0.9615898728370668,23,28,11,11,11,0.4782608695652174,0.39285714285714285
7109,14684,0.9457988739013672,4,1,1,1,1,0.25,1.0
9671,15929,0.9277670383453368,17,8,3,3,3,0.17647058823529413,0.375
4073,11650,0.9161254167556764,8,8,6,6,6,0.75,0.75
4513,13383,0.9453905820846558,13,13,5,5,5,0.38461538461538464,0.38461538461538464
3685,12557,0.928994596004486,2,2,1,1,1,0.5,0.5
3938,12774,0.8748342990875244,12,25,5,5,5,0.4166666666666667,0.2
9006,17790,0.8126717209815979,7,12,0,0,0,0.0,0.0
3920,12725,0.8855125904083252,4,5,4,4,4,1.0,0.8
1067,10779,0.9391378164291382,26,24,19,19,19,0.7307692307692307,0.7916666666666666
8999,15801,0.8796452283859253,7,5,2,2,2,0.2857142857142857,0.4
77,10040,0.935777187347412,21,15,11,11,11,0.5238095238095238,0.7333333333333333
883,16965,0.817574679851532,12,8,4,4,4,0.3333333333333333,0.5
5586,13832,0.7605184316635132,20,16,13,13,13,0.65,0.8125
1274,10965,0.8055520057678223,2,4,2,2,2,1.0,0.5
3132,12157,0.9583431482315063,27,23,9,9,9,0.3333333333333333,0.391304347826087
5710,13898,0.920759618282318,2,2,2,2,2,1.0,1.0
3679,12555,0.8930995464324951,4,3,3,3,3,0.75,1.0
9563,16108,0.9189767837524414,10,4,4,4,4,0.4,1.0
5762,13945,0.882236897945404,4,2,2,2,2,0.5,1.0
683,18108,0.5843194723129272,5,5,1,1,1,0.2,0.2
4993,13583,0.8394343256950378,6,4,1,1,1,0.16666666666666666,0.25
5261,13663,0.9565930366516112,206,93,31,31,31,0.15048543689320387,0.3333333333333333
9687,16174,0.9533166885375975,73,43,30,30,30,0.410958904109589,0.6976744186046512
616,10470,0.8666931390762329,3,3,3,3,3,1.0,1.0
5218,15916,0.8834441900253296,25,12,5,5,5,0.2,0.4166666666666667
2557,11776,0.9011632204055786,41,18,17,17,17,0.4146341463414634,0.9444444444444444
2170,11516,0.8640339374542236,15,13,4,4,4,0.26666666666666666,0.3076923076923077
125,10089,0.958731472492218,6,4,4,4,4,0.6666666666666666,1.0
7904,15161,0.9116061925888062,13,42,8,8,8,0.6153846153846154,0.19047619047619047
3945,12790,0.8864474296569824,1,1,1,1,1,1.0,1.0
8373,15460,0.9021977186203004,4,4,2,2,2,0.5,0.5
4611,14686,0.8584491014480591,20,17,8,8,8,0.4,0.47058823529411764
2883,11946,0.8874877691268921,11,7,7,7,7,0.6363636363636364,1.0
7654,14986,0.8795217871665955,5,5,5,5,5,1.0,1.0
1818,11293,0.8077296018600464,2,2,2,2,2,1.0,1.0
1137,10815,0.9139341115951538,5,3,3,3,3,0.6,1.0
2975,12029,0.9330915808677672,4,3,3,3,3,0.75,1.0
1550,11133,0.8152732849121094,4,3,2,2,2,0.5,0.6666666666666666
164,10574,0.9245458245277404,32,17,8,8,8,0.25,0.47058823529411764
5738,13938,0.8522865176200867,6,7,3,3,3,0.5,0.42857142857142855
3131,12133,0.9472997188568116,3,4,3,3,3,1.0,0.75
4079,12875,0.947680413722992,41,37,20,20,20,0.4878048780487805,0.5405405405405406
665,15551,0.9525286555290222,28,41,21,21,21,0.75,0.5121951219512195
7086,14650,0.836142897605896,5,2,2,2,2,0.4,1.0
9907,16298,0.9417237043380736,18,26,18,18,18,1.0,0.6923076923076923
421,10352,0.9175822734832764,21,15,11,11,11,0.5238095238095238,0.7333333333333333
2206,17710,0.8071423768997192,7,3,2,2,2,0.2857142857142857,0.6666666666666666
8366,15456,0.938040852546692,4,5,4,4,4,1.0,0.8
7056,14627,0.9243978261947632,6,8,5,5,5,0.8333333333333334,0.625
7682,12200,0.8569658398628235,16,20,2,2,2,0.125,0.1
5537,13804,0.8408008813858032,6,5,5,5,5,0.8333333333333334,1.0
6795,14443,0.8729575276374817,21,5,2,2,2,0.09523809523809523,0.4
2595,11780,0.9204620718955994,5,8,4,4,4,0.8,0.5
3457,12419,0.8853082656860352,27,30,24,24,24,0.8888888888888888,0.8
6526,14318,0.8069419860839844,12,5,3,3,3,0.25,0.6
8583,15570,0.8632702231407166,3,5,3,3,3,1.0,0.6
4083,12881,0.8144874572753906,9,8,5,5,5,0.5555555555555556,0.625
9779,16234,0.8375788331031799,6,15,5,5,5,0.8333333333333334,0.3333333333333333
3435,12400,0.9254488945007324,29,31,25,25,25,0.8620689655172413,0.8064516129032258
808,10617,0.8873187303543091,47,13,10,10,10,0.2127659574468085,0.7692307692307693
574,10450,0.93147212266922,3,6,3,3,3,1.0,0.5
4082,12885,0.9099291563034058,8,10,8,8,8,1.0,0.8
5189,13651,0.856982946395874,6,4,3,3,3,0.5,0.75
5538,13805,0.7804434299468994,4,4,4,4,4,1.0,1.0
3633,12501,0.9587281942367554,5,4,4,4,4,0.8,1.0
9843,16255,0.8634153604507446,11,14,7,7,7,0.6363636363636364,0.5
4566,13343,0.8543554544448853,6,12,6,6,6,1.0,0.5
1814,11300,0.8268555998802185,7,9,2,2,2,0.2857142857142857,0.2222222222222222
4759,13658,0.9036775827407836,98,65,34,34,34,0.3469387755102041,0.5230769230769231
7955,15220,0.7994738221168518,5,5,4,4,4,0.8,0.8
8913,15710,0.7956242561340332,10,7,5,5,5,0.5,0.7142857142857143
2587,11781,0.9012261629104614,6,8,5,5,5,0.8333333333333334,0.625
1188,10874,0.941942811012268,8,6,6,6,6,0.75,1.0
2346,11575,0.8698863983154297,4,14,2,2,2,0.5,0.14285714285714285
4035,16861,0.9083170890808104,7,9,4,4,4,0.5714285714285714,0.4444444444444444
607,10483,0.9556360244750975,2,4,2,2,2,1.0,0.5
8914,15711,0.8761019110679626,6,7,5,5,5,0.8333333333333334,0.7142857142857143
9995,16388,0.8993610143661499,17,20,11,11,11,0.6470588235294118,0.55
2455,11747,0.8400919437408447,14,5,3,3,3,0.21428571428571427,0.6
2143,15038,0.8823040723800659,62,17,17,17,17,0.27419354838709675,1.0
7526,14962,0.8645191192626953,21,11,7,7,7,0.3333333333333333,0.6363636363636364
763,10587,0.9286112785339355,11,10,7,7,7,0.6363636363636364,0.7
1189,10875,0.9028481245040894,6,8,6,6,6,1.0,0.75
3252,10221,0.8603129982948303,7,11,3,3,3,0.42857142857142855,0.2727272727272727
1739,18975,0.840488076210022,25,4,2,2,2,0.08,0.5
9988,16385,0.9311270713806152,13,13,11,11,11,0.8461538461538461,0.8461538461538461
6985,14580,0.9038819074630736,9,11,7,7,7,0.7777777777777778,0.6363636363636364
655,10681,0.92444109916687,12,24,5,5,5,0.4166666666666667,0.20833333333333334
2177,11509,0.9668626189231871,67,54,35,35,35,0.5223880597014925,0.6481481481481481
6,10006,0.8877313137054443,1,4,1,1,1,1.0,0.25
8901,15713,0.8411425948143005,6,2,2,2,2,0.3333333333333333,1.0
1862,11354,0.9661167860031128,32,13,7,7,7,0.21875,0.5384615384615384
5609,13842,0.9275212287902832,4,3,1,1,1,0.25,0.3333333333333333
3771,12628,0.9519375562667848,7,4,1,1,1,0.14285714285714285,0.25
9219,15879,0.9409906268119812,6,4,4,4,4,0.6666666666666666,1.0
8147,15367,0.780892014503479,16,6,3,3,3,0.1875,0.5
3347,12300,0.9216078519821168,12,12,7,7,7,0.5833333333333334,0.5833333333333334
7545,14953,0.8914238214492798,13,10,6,6,6,0.46153846153846156,0.6
9250,15903,0.9982025623321532,9,10,9,9,9,1.0,0.9
3420,12370,1.000000238418579,7,7,7,7,7,1.0,1.0
4121,17930,0.6046524047851562,8,5,1,1,1,0.125,0.2
4186,12955,0.825725793838501,3,6,2,2,2,0.6666666666666666,0.3333333333333333
4860,14477,0.9333305954933168,15,95,5,5,5,0.3333333333333333,0.05263157894736842
4277,13073,0.9142030477523804,9,22,3,3,3,0.3333333333333333,0.13636363636363635
3856,12671,0.8681272864341736,2,3,2,2,2,1.0,0.6666666666666666
1,10012,0.859143078327179,2,2,2,2,2,1.0,1.0
741,10576,0.9582188725471495,11,8,5,5,5,0.45454545454545453,0.625
548,10410,0.8932455778121948,3,3,3,3,3,1.0,1.0
4537,13298,0.8277965784072876,131,11,7,7,7,0.05343511450381679,0.6363636363636364
3227,12240,0.93227881193161,3,3,3,3,3,1.0,1.0
3119,12149,0.9264395236968994,12,9,5,5,5,0.4166666666666667,0.5555555555555556
6863,14446,0.7797306776046753,16,4,2,2,2,0.125,0.5
1534,11115,0.8743140697479248,9,3,3,3,3,0.3333333333333333,1.0
2772,11925,0.814883291721344,62,22,8,8,8,0.12903225806451613,0.36363636363636365
3954,12834,0.8658710718154907,2,2,1,1,1,0.5,0.5
4108,12892,0.9249377846717834,3,3,3,3,3,1.0,1.0
6069,18786,0.7701044678688049,148,2,2,2,2,0.013513513513513514,1.0
8333,15413,0.8840944766998291,16,15,7,7,7,0.4375,0.4666666666666667
9294,15945,0.9440765380859376,16,14,6,6,6,0.375,0.42857142857142855
9569,16113,0.9553252458572388,4,5,2,2,2,0.5,0.4
3016,12056,0.9367072582244872,2,2,2,2,2,1.0,1.0
6893,14474,0.9272652268409728,10,13,10,10,10,1.0,0.7692307692307693
3857,12672,0.9066216945648192,4,4,4,4,4,1.0,1.0
9857,16287,0.9671888947486876,33,45,30,30,30,0.9090909090909091,0.6666666666666666
961,10701,0.931365966796875,15,6,4,4,4,0.26666666666666666,0.6666666666666666
4581,13377,0.8917393088340759,109,4,4,4,4,0.03669724770642202,1.0
1870,11335,0.771185040473938,25,18,18,18,18,0.72,1.0
5638,13846,0.8879079818725586,4,3,3,3,3,0.75,1.0
6313,14164,0.8951973915100098,3,3,2,2,2,0.6666666666666666,0.6666666666666666
6979,14513,0.911029577255249,3,7,2,2,2,0.6666666666666666,0.2857142857142857
8122,15351,0.904475748538971,3,6,3,3,3,1.0,0.5
6537,14317,0.8529828190803528,4,7,4,4,4,1.0,0.5714285714285714
3569,12470,0.9501618146896362,22,17,16,16,16,0.7272727272727273,0.9411764705882353
4544,13315,0.9046015739440918,7,14,1,1,1,0.14285714285714285,0.07142857142857142
9899,16289,0.9943605065345764,4,6,4,4,4,1.0,0.6666666666666666
2301,13135,0.9061745405197144,15,6,5,5,5,0.3333333333333333,0.8333333333333334
9341,15998,0.9197471141815186,4,5,4,4,4,1.0,0.8
6847,14479,0.8848398923873901,40,22,10,10,10,0.25,0.45454545454545453
1213,10921,0.7704308032989502,8,7,5,5,5,0.625,0.7142857142857143
7241,14784,0.9580464363098145,128,128,49,49,49,0.3828125,0.3828125
7133,14693,0.9236795902252196,6,5,4,4,4,0.6666666666666666,0.8
3570,12471,0.9635621309280396,31,31,25,25,25,0.8064516129032258,0.8064516129032258
6570,14350,0.911715805530548,7,4,4,4,4,0.5714285714285714,1.0
7304,14840,0.8454414010047913,11,6,1,1,1,0.09090909090909091,0.16666666666666666
4676,13470,0.9463944435119628,15,12,7,7,7,0.4666666666666667,0.5833333333333334
9630,16137,0.8695611953735352,18,5,5,5,5,0.2777777777777778,1.0
373,10306,0.8543117046356201,9,3,3,3,3,0.3333333333333333,1.0
994,10590,0.9172022342681884,11,27,7,7,7,0.6363636363636364,0.25925925925925924
8792,15675,0.8915615081787109,41,11,3,3,3,0.07317073170731707,0.2727272727272727
1693,11265,0.8605793118476868,8,4,3,3,3,0.375,0.75
4078,12877,0.9049623608589172,4,4,4,4,4,1.0,1.0
4323,13202,0.8908404111862183,2,3,1,1,1,0.5,0.3333333333333333
7071,14637,0.8848958015441895,14,8,4,4,4,0.2857142857142857,0.5
8549,15545,0.9999996423721312,18,22,18,18,18,1.0,0.8181818181818182
1370,11026,0.7672487497329712,15,7,2,2,2,0.13333333333333333,0.2857142857142857
2012,11396,0.9122585654258728,5,4,4,4,4,0.8,1.0
7397,14887,0.8199750781059265,8,4,3,3,3,0.375,0.75
8560,15554,0.8804453611373901,12,5,4,4,4,0.3333333333333333,0.8
7015,14593,0.7876022458076477,10,3,3,3,3,0.3,1.0
7255,14803,0.837116003036499,9,5,3,3,3,0.3333333333333333,0.6
1821,11307,0.806909441947937,4,10,2,2,2,0.5,0.2
390,10331,0.9667189121246338,102,59,38,38,38,0.37254901960784315,0.6440677966101694
2075,11452,0.9327802062034608,2,2,2,2,2,1.0,1.0
2094,11465,0.9393652081489564,31,30,15,15,15,0.4838709677419355,0.5
4352,19538,0.8520756363868713,31,9,2,2,2,0.06451612903225806,0.2222222222222222
68,10051,0.8660991191864014,7,6,6,6,6,0.8571428571428571,1.0
930,10690,0.9444516897201538,19,16,10,10,10,0.5263157894736842,0.625
5514,13787,0.9196935892105104,67,57,47,47,47,0.7014925373134329,0.8245614035087719
9042,15822,0.8436789512634277,7,5,4,4,4,0.5714285714285714,0.8
2571,15331,0.908360481262207,15,5,3,3,3,0.2,0.6
8043,15300,0.9025193452835084,20,24,18,18,18,0.9,0.75
5127,13643,0.9242901802062988,2,2,2,2,2,1.0,1.0
3264,12256,0.8346366882324219,4,3,3,3,3,0.75,1.0
7159,14722,0.8249051570892334,2,3,2,2,2,1.0,0.6666666666666666
8690,13799,0.8943690061569214,33,26,10,10,10,0.30303030303030304,0.38461538461538464
1838,10578,0.8394946455955505,4,3,0,0,0,0.0,0.0
7302,18563,0.9226973056793212,4,5,1,1,1,0.25,0.2
2675,11861,0.9506585001945496,3,3,2,2,2,0.6666666666666666,0.6666666666666666
2180,11510,0.9930201172828674,3,3,3,3,3,1.0,1.0
7537,14939,0.8773283958435059,5,3,2,2,2,0.4,0.6666666666666666
413,10356,0.9017974138259888,17,8,7,7,7,0.4117647058823529,0.875
2030,11422,0.9161462783813475,8,13,3,3,3,0.375,0.23076923076923078
2730,11913,0.9287925958633424,3,4,2,2,2,0.6666666666666666,0.5
4587,13369,0.915546417236328,7,14,4,4,4,0.5714285714285714,0.2857142857142857
759,10584,0.8683033585548401,7,13,7,7,7,1.0,0.5384615384615384
480,10382,0.8878586292266846,4,5,3,3,3,0.75,0.6
1039,10754,0.9221844673156738,4,7,3,3,3,0.75,0.42857142857142855
4159,12964,0.8561726808547974,5,5,4,4,4,0.8,0.8
1880,15534,0.8464845418930054,27,9,9,9,9,0.3333333333333333,1.0
2658,12567,0.848727285861969,9,2,2,2,2,0.2222222222222222,1.0
2884,13813,0.9279590845108032,9,7,2,2,2,0.2222222222222222,0.2857142857142857
4651,13426,0.9284335374832152,3,4,3,3,3,1.0,0.75
8917,10435,0.7774004936218262,7,3,0,0,0,0.0,0.0
3049,12080,0.879780113697052,7,14,4,4,4,0.5714285714285714,0.2857142857142857
2399,11669,0.9233811497688292,13,9,8,8,8,0.6153846153846154,0.8888888888888888
521,10419,0.93873792886734,6,3,3,3,3,0.5,1.0
5585,13824,0.8574806451797485,2,2,2,2,2,1.0,1.0
2098,16516,0.7743426561355591,5,10,0,0,0,0.0,0.0
2023,11418,0.8643761277198792,6,7,6,6,6,1.0,0.8571428571428571
9610,16140,0.9399027228355408,37,20,11,11,11,0.2972972972972973,0.55
714,10554,0.8203810453414917,1,2,0,0,0,0.0,0.0
3436,10619,0.8623135089874268,13,56,8,8,8,0.6153846153846154,0.14285714285714285
6439,14230,0.7672280073165894,5,3,2,2,2,0.4,0.6666666666666666
6547,14321,0.8623876571655273,13,9,7,7,7,0.5384615384615384,0.7777777777777778
4591,13380,0.9035287499427797,3,6,2,2,2,0.6666666666666666,0.3333333333333333
6536,14348,0.8646016120910645,28,12,9,9,9,0.32142857142857145,0.75
9369,16050,0.7973289489746094,16,4,3,3,3,0.1875,0.75
1415,11046,0.939318835735321,1,5,1,1,1,1.0,0.2
5444,13741,0.7685502171516418,3,6,3,3,3,1.0,0.5
2684,11923,0.8700411915779114,3,4,1,1,1,0.3333333333333333,0.25
6334,19317,0.8325211405754089,7,20,0,0,0,0.0,0.0
8586,15561,0.9303257465362548,5,3,2,2,2,0.4,0.6666666666666666
9749,16191,0.9190476536750792,6,8,4,4,4,0.6666666666666666,0.5
5256,14444,0.8754411935806274,25,9,8,8,8,0.32,0.8888888888888888
524,10429,0.8717707395553589,7,3,3,3,3,0.42857142857142855,1.0
1305,10994,0.8175996541976929,11,5,4,4,4,0.36363636363636365,0.8
8042,15317,0.9025193452835084,20,24,18,18,18,0.9,0.75
7914,15168,0.8380278944969177,5,28,3,3,3,0.6,0.10714285714285714
3134,12159,0.8960244655609131,4,4,3,3,3,0.75,0.75
1369,11015,0.9391635656356812,4,7,4,4,4,1.0,0.5714285714285714
6394,14200,0.8875694870948792,7,5,5,5,5,0.7142857142857143,1.0
1876,11340,0.8993357419967651,23,18,18,18,18,0.782608695652174,1.0
8424,15498,0.8559590578079224,13,10,1,1,1,0.07692307692307693,0.1
699,10546,0.9167011976242064,4,5,4,4,4,1.0,0.8
3085,12123,0.9273706674575806,31,22,6,6,6,0.1935483870967742,0.2727272727272727
1306,10995,0.8757487535476685,13,8,7,7,7,0.5384615384615384,0.875
517,10426,0.8709489107131958,6,4,4,4,4,0.6666666666666666,1.0
965,10702,0.9177471399307252,18,8,5,5,5,0.2777777777777778,0.625
6730,15875,0.7003206014633179,17,8,7,7,7,0.4117647058823529,0.875
1471,11062,0.8306096196174622,11,9,7,7,7,0.6363636363636364,0.7777777777777778
4657,13446,0.8680047392845154,8,19,5,5,5,0.625,0.2631578947368421
4698,13484,0.9017339944839478,3,4,3,3,3,1.0,0.75
3140,12175,0.8313366174697876,3,3,2,2,2,0.6666666666666666,0.6666666666666666
1877,11341,0.9331923723220824,54,42,39,39,39,0.7222222222222222,0.9285714285714286
5898,14032,0.721315860748291,3,4,1,1,1,0.3333333333333333,0.25
3947,12798,0.934869647026062,87,56,34,34,34,0.39080459770114945,0.6071428571428571
3859,12685,0.8308588862419128,4,3,2,2,2,0.5,0.6666666666666666
6598,14380,0.8699067831039429,2,2,2,2,2,1.0,1.0
1124,10811,0.8564020395278931,5,3,3,3,3,0.6,1.0
4296,13211,0.8478686809539795,5,3,3,3,3,0.6,1.0
9871,16274,0.9424816370010376,30,30,29,29,29,0.9666666666666667,0.9666666666666667
2064,11432,0.9654520750045776,9,28,7,7,7,0.7777777777777778,0.25
840,10643,0.907461166381836,3,3,3,3,3,1.0,1.0
8180,13947,0.8982068300247192,6,4,0,0,0,0.0,0.0
9797,16245,0.890098512172699,1,1,1,1,1,1.0,1.0
8084,15291,0.8238510489463806,4,3,2,2,2,0.5,0.6666666666666666
2604,11791,0.8660538196563721,5,7,4,4,4,0.8,0.5714285714285714
7240,14786,0.9593564867973328,12,41,6,6,6,0.5,0.14634146341463414
7998,16679,0.9036545753479004,9,11,3,3,3,0.3333333333333333,0.2727272727272727
4295,13251,0.8319375514984131,1,1,1,1,1,1.0,1.0
7218,14767,0.9104267358779908,2,1,1,1,1,0.5,1.0
8053,15303,0.9025193452835084,20,24,18,18,18,0.9,0.75
140,10151,0.9154691100120544,18,14,11,11,11,0.6111111111111112,0.7857142857142857
3230,14813,0.8984588980674744,7,10,1,1,1,0.14285714285714285,0.1
3568,12477,0.9446669816970824,12,12,10,10,10,0.8333333333333334,0.8333333333333334
9778,16231,0.8375788331031799,6,15,5,5,5,0.8333333333333334,0.3333333333333333
9872,16275,0.9424816370010376,30,30,29,29,29,0.9666666666666667,0.9666666666666667
3425,12465,0.9586918354034424,37,27,20,20,20,0.5405405405405406,0.7407407407407407
3378,12353,0.9199808239936828,81,20,16,16,16,0.19753086419753085,0.8
1801,14212,0.8093513250350952,166,22,1,1,1,0.006024096385542169,0.045454545454545456
4343,13264,0.916256070137024,3,3,3,3,3,1.0,1.0
6117,19826,0.7815213203430176,104,6,1,1,1,0.009615384615384616,0.16666666666666666
1008,10720,0.8135532140731812,2,2,2,2,2,1.0,1.0
7143,14709,0.9377314448356628,1,1,1,1,1,1.0,1.0
