First Index,Second Index,Similarity,Total Neighbors a,Total Neighbors a_star,Matching Neighbor Pairs,total_b,total_b_star,b / a_neigh,b_star / a_star_neigh
4629,13796,0.9726344347000122,5,4,3,3,3,0.6,0.75
2594,11659,0.9418632984161376,6,8,5,5,5,0.8333333,0.625
5481,14650,0.726935625076294,12,18,8,8,8,0.6666667,0.4444444
6488,15707,0.8879790306091309,4,4,1,1,1,0.25,0.25
3585,12708,0.8935261368751526,6,7,1,1,1,0.1666667,0.1428571
5632,14819,0.979166865348816,4,3,1,1,1,0.25,0.3333333
2531,11576,0.9244035482406616,44,22,9,9,9,0.2045455,0.4090909
3097,12216,0.9465454816818236,9,7,4,4,4,0.4444444,0.5714286
3205,12307,0.9460816383361816,8,8,4,4,4,0.5,0.5
4371,13537,0.9295250773429872,5,5,1,1,1,0.2,0.2
8081,17355,0.967627763748169,3,3,0,0,0,0.0,0.0
4725,13885,0.9607378840446472,4,4,2,2,2,0.5,0.5
7934,17192,0.9691256284713744,19,13,9,9,9,0.4736842,0.6923077
2633,11708,0.9732356071472168,12,8,4,4,4,0.3333333,0.5
2033,11075,0.9227386116981506,22,15,7,7,7,0.3181818,0.4666667
7684,16937,0.9120187759399414,9,14,6,6,6,0.6666667,0.4285714
6215,15440,0.8161631226539612,35,19,14,14,14,0.4,0.7368421
5676,14866,0.9405169486999512,8,10,3,3,3,0.375,0.3
5529,14704,0.8645585775375366,6,9,4,4,4,0.6666667,0.4444444
8465,17767,0.9667158126831056,8,6,3,3,3,0.375,0.5
8277,17567,0.8593358993530273,5,5,1,1,1,0.2,0.2
1897,10921,0.9127042293548584,5,6,3,3,3,0.6,0.5
2983,12091,0.956589698791504,18,19,9,9,9,0.5,0.4736842
3663,12790,0.9633220434188844,13,7,3,3,3,0.2307692,0.4285714
7948,17211,0.9448442459106444,68,44,39,39,39,0.5735294,0.8863636
5533,14710,0.3968730568885803,9,9,6,6,6,0.6666667,0.6666667
739,9817,0.906559944152832,8,8,3,3,3,0.375,0.375
277,9377,0.9720828533172609,10,10,4,4,4,0.4,0.4
6703,15910,0.9589111804962158,2,2,0,0,0,0.0,0.0
8749,18056,1.0,2,2,0,0,0,0.0,0.0
8888,18214,0.9565330147743224,2,2,1,1,1,0.5,0.5
2361,11406,0.7719371914863586,16,14,6,6,6,0.375,0.4285714
8479,17786,0.9301804900169371,23,23,12,12,12,0.5217391,0.5217391
8192,17464,0.9639265537261964,3,4,0,0,0,0.0,0.0
791,9863,0.980179250240326,14,8,6,6,6,0.4285714,0.75
1845,10852,0.909827709197998,8,10,4,4,4,0.5,0.4
5717,14912,0.8539915680885315,16,13,7,7,7,0.4375,0.5384615
6152,15361,0.9639630317687988,5,2,2,2,2,0.4,1.0
5049,14224,0.8972034454345703,26,27,15,15,15,0.5769231,0.5555556
3761,12888,0.7321531772613525,4,7,2,2,2,0.5,0.2857143
8933,18258,0.8412134647369385,4,4,3,3,3,0.75,0.75
232,9347,0.9694883823394777,3,3,1,1,1,0.3333333,0.3333333
3772,12897,0.879706859588623,2,2,1,1,1,0.5,0.5
8185,17461,0.9267194271087646,3,8,1,1,1,0.3333333,0.125
8760,18070,0.9690781235694884,10,11,6,6,6,0.6,0.5454545
2165,11207,0.9809176921844482,3,6,1,1,1,0.3333333,0.1666667
6325,15554,0.8495661020278931,2,2,1,1,1,0.5,0.5
1849,10858,0.8895605802536011,28,15,7,7,7,0.25,0.4666667
8163,17442,0.9483450055122375,22,15,10,10,10,0.4545455,0.6666667
2416,11463,0.936659812927246,4,3,2,2,2,0.5,0.6666667
2862,11958,0.7541937828063965,7,9,3,3,3,0.4285714,0.3333333
8174,17451,0.9675906896591188,2,2,0,0,0,0.0,0.0
3005,12123,0.9580079913139344,2,3,0,0,0,0.0,0.0
4319,13480,0.8915165662765503,27,30,14,14,14,0.5185185,0.4666667
8984,18308,0.9694927930831908,5,3,2,2,2,0.4,0.6666667
5294,14441,0.902306318283081,13,7,3,3,3,0.2307692,0.4285714
1031,10087,0.9178476929664612,5,5,2,2,2,0.4,0.4
6262,15506,0.9315279722213744,4,3,1,1,1,0.25,0.3333333
3489,12586,0.9064954519271852,7,12,2,2,2,0.2857143,0.1666667
4676,13839,0.902466893196106,6,5,2,2,2,0.3333333,0.4
1034,10092,0.8957406282424927,3,2,2,2,2,0.6666667,1.0
5595,14783,0.9694271683692932,3,3,2,2,2,0.6666667,0.6666667
3141,12254,0.9471849799156188,9,9,6,6,6,0.6666667,0.6666667
2813,11894,0.8972758650779724,19,9,1,1,1,0.0526316,0.1111111
3839,12964,0.7061352133750916,6,9,5,5,5,0.8333333,0.5555556
8600,17909,0.6493451595306396,15,5,5,5,5,0.3333333,1.0
5086,14268,0.8932532668113708,29,17,10,10,10,0.3448276,0.5882353
3071,12189,0.8607231378555298,28,28,12,12,12,0.4285714,0.4285714
4758,13908,0.917792797088623,10,11,5,5,5,0.5,0.4545455
1012,10073,0.9252828359603882,41,20,12,12,12,0.2926829,0.6
443,9544,0.975897490978241,6,5,3,3,3,0.5,0.6
4042,13180,0.7631585597991943,4,2,0,0,0,0.0,0.0
5189,14360,0.9571270942687988,7,9,4,4,4,0.5714286,0.4444444
6816,16028,0.9401792287826538,10,8,5,5,5,0.5,0.625
3850,12979,0.9616653919219972,10,8,6,6,6,0.6,0.75
7675,16927,0.8506361246109009,3,6,1,1,1,0.3333333,0.1666667
2913,12017,0.8825619220733643,6,11,4,4,4,0.6666667,0.3636364
4780,13932,0.8467793464660645,13,13,4,4,4,0.3076923,0.3076923
3193,12300,0.9629003405570984,22,15,6,6,6,0.2727273,0.4
4031,13170,0.9596787691116332,18,22,7,7,7,0.3888889,0.3181818
6830,16048,0.9397366046905518,2,3,0,0,0,0.0,0.0
7609,16869,0.8754067420959473,4,6,3,3,3,0.75,0.5
2615,11685,0.9844766855239868,6,3,3,3,3,0.5,1.0
8268,17557,0.9392452836036682,4,7,4,4,4,1.0,0.5714286
2828,11914,0.895024299621582,7,5,1,1,1,0.1428571,0.2
4454,13623,0.965787410736084,7,6,3,3,3,0.4285714,0.5
4806,13962,0.923869788646698,10,5,3,3,3,0.3,0.6
4469,13639,0.9618080258369446,7,5,4,4,4,0.5714286,0.8
261,9364,0.9101554155349731,6,10,2,2,2,0.3333333,0.2
7494,16743,0.9695517420768738,5,4,3,3,3,0.6,0.75
794,9864,0.9448931217193604,20,18,9,9,9,0.45,0.5
2054,11101,0.8819476962089539,11,13,7,7,7,0.6363636,0.5384615
4100,13247,0.9555633068084716,13,12,6,6,6,0.4615385,0.5
4267,13424,0.9226920008659364,4,3,1,1,1,0.25,0.3333333
6746,15946,0.9758379459381104,5,5,1,1,1,0.2,0.2
1577,10618,0.939956545829773,6,3,2,2,2,0.3333333,0.6666667
1164,10220,0.8917386531829834,7,7,0,0,0,0.0,0.0
6709,15915,0.9788202047348022,59,48,33,33,33,0.559322,0.6875
1737,10756,0.8999567627906799,11,13,3,3,3,0.2727273,0.2307692
6148,15353,0.9195663332939148,12,27,5,5,5,0.4166667,0.1851852
7376,16607,0.9303319454193116,3,2,1,1,1,0.3333333,0.5
302,9401,0.949694573879242,67,40,19,19,19,0.2835821,0.475
1688,10714,0.9336193799972534,6,2,0,0,0,0.0,0.0
2076,11125,0.931976854801178,29,17,10,10,10,0.3448276,0.5882353
3514,12628,0.885852575302124,9,7,5,5,5,0.5555556,0.7142857
4300,13457,0.9551990032196044,10,12,7,7,7,0.7,0.5833333
927,9984,0.9077339768409728,6,3,1,1,1,0.1666667,0.3333333
7746,17000,0.8521995544433594,8,3,1,1,1,0.125,0.3333333
7767,17023,0.959909200668335,2,4,0,0,0,0.0,0.0
5971,15168,0.6329711675643921,5,8,2,2,2,0.4,0.25
4303,13462,0.940033197402954,33,18,11,11,11,0.3333333,0.6111111
6331,15560,0.9872171878814696,4,3,3,3,3,0.75,1.0
6750,15952,0.9377084374427797,4,2,1,1,1,0.25,0.5
1689,10715,0.8193710446357727,4,5,1,1,1,0.25,0.2
8287,17583,0.9265503883361816,8,6,4,4,4,0.5,0.6666667
347,9445,0.9583959579467772,5,6,2,2,2,0.4,0.3333333
6033,15228,0.960540235042572,2,2,0,0,0,0.0,0.0
4325,13486,0.895878791809082,19,10,7,7,7,0.3684211,0.7
2091,11140,0.991033673286438,3,3,2,2,2,0.6666667,0.6666667
390,9486,0.842738151550293,13,16,6,6,6,0.4615385,0.375
5444,14604,0.928809940814972,15,13,10,10,10,0.6666667,0.7692308
4616,13778,0.930333971977234,2,2,2,2,2,1.0,1.0
3288,12406,0.9515737295150756,12,7,5,5,5,0.4166667,0.7142857
5447,14609,0.8756657838821411,6,8,3,3,3,0.5,0.375
4959,14117,0.963258981704712,2,3,1,1,1,0.5,0.3333333
956,10019,0.9651088714599608,3,2,1,1,1,0.3333333,0.5
2595,11661,0.3431581854820251,9,2,2,2,2,0.2222222,1.0
5362,14507,0.9554136991500854,4,5,3,3,3,0.75,0.6
7207,16434,0.967080056667328,8,4,3,3,3,0.375,0.75
6439,15659,0.940182089805603,56,50,25,25,25,0.4464286,0.5
6509,15723,0.9452409148216248,2,3,0,0,0,0.0,0.0
1968,11010,0.8438740372657776,8,7,1,1,1,0.125,0.1428571
4734,13891,0.9281705021858216,23,21,9,9,9,0.3913043,0.4285714
5152,14324,0.9824765920639038,8,9,5,5,5,0.625,0.5555556
2438,11490,0.9355216026306152,16,12,5,5,5,0.3125,0.4166667
6063,15264,0.9463855028152466,4,4,1,1,1,0.25,0.25
509,9600,0.9510667324066162,16,17,9,9,9,0.5625,0.5294118
7630,16887,0.9460561275482178,5,3,2,2,2,0.4,0.6666667
7469,16704,0.8693820834159851,5,3,0,0,0,0.0,0.0
3088,12209,0.9624871611595154,6,4,2,2,2,0.3333333,0.5
5122,14301,0.9719425439834596,7,6,2,2,2,0.2857143,0.3333333
7601,16860,0.8254728317260742,12,4,3,3,3,0.25,0.75
6801,16016,0.8793776631355286,15,15,5,5,5,0.3333333,0.3333333
2519,11563,0.9176379442214966,19,13,5,5,5,0.2631579,0.3846154
3857,12985,0.9725690484046936,19,14,11,11,11,0.5789474,0.7857143
25,9114,0.9146904349327089,13,4,3,3,3,0.2307692,0.75
623,9706,0.9308270812034608,3,9,2,2,2,0.6666667,0.2222222
6129,15330,0.9757958054542542,7,5,2,2,2,0.2857143,0.4
5837,15042,0.8845961689949036,8,7,2,2,2,0.25,0.2857143
686,9762,0.8573716282844543,7,3,1,1,1,0.1428571,0.3333333
4114,13257,0.9863141775131226,7,4,3,3,3,0.4285714,0.75
7479,16726,0.9607818126678468,9,15,4,4,4,0.4444444,0.2666667
8297,17587,0.9171097278594972,2,2,2,2,2,1.0,1.0
7290,16530,0.9197715520858764,22,27,9,9,9,0.4090909,0.3333333
8316,17600,0.9509294033050536,7,10,3,3,3,0.4285714,0.3
4095,13243,0.958084523677826,14,15,5,5,5,0.3571429,0.3333333
4106,13252,0.7662519216537476,9,4,4,4,4,0.4444444,1.0
4273,13429,0.9466919898986816,11,7,5,5,5,0.4545455,0.7142857
2360,11404,0.938319981098175,45,44,22,22,22,0.4888889,0.5
2570,11622,0.9670063257217408,5,6,1,1,1,0.2,0.1666667
2082,11130,0.8937803506851196,8,9,5,5,5,0.625,0.5555556
360,9453,0.913241982460022,11,9,6,6,6,0.5454545,0.6666667
1573,10615,0.8697226047515869,13,14,7,7,7,0.5384615,0.5
4538,13705,0.9595630168914796,9,10,7,7,7,0.7777778,0.7
3771,12895,0.958524227142334,5,2,2,2,2,0.4,1.0
3730,12857,0.981779932975769,6,2,1,1,1,0.1666667,0.5
8710,18026,0.9279897809028624,7,6,4,4,4,0.5714286,0.6666667
2083,11131,0.9658790230751038,6,5,3,3,3,0.5,0.6
8482,17790,0.9575726985931396,3,7,1,1,1,0.3333333,0.1428571
6775,15976,0.9746022820472716,5,3,1,1,1,0.2,0.3333333
3281,12393,0.9598178267478944,2,5,1,1,1,0.5,0.2
4140,13286,0.9615271687507628,2,3,1,1,1,0.5,0.3333333
8821,18122,0.9823374152183532,2,2,1,1,1,0.5,0.5
6327,15557,0.905103087425232,7,6,1,1,1,0.1428571,0.1666667
3760,12885,0.9160107970237732,4,8,4,4,4,1.0,0.5
4539,13706,0.9103816151618958,66,54,42,42,42,0.6363636,0.7777778
2138,11183,0.9381911158561708,8,7,4,4,4,0.5,0.5714286
7025,16267,0.9615709781646729,35,26,19,19,19,0.5428571,0.7307692
6051,15244,0.9907607436180116,8,12,5,5,5,0.625,0.4166667
3775,12901,0.755669355392456,27,18,11,11,11,0.4074074,0.6111111
5295,14443,0.9078750610351562,6,7,5,5,5,0.8333333,0.7142857
6601,15796,0.9599769115447998,6,6,2,2,2,0.3333333,0.3333333
2746,11825,0.9032210111618042,7,2,0,0,0,0.0,0.0
7851,17105,0.940693974494934,9,9,3,3,3,0.3333333,0.3333333
4664,13822,0.7876007556915283,4,2,0,0,0,0.0,0.0
4195,13343,0.9091053605079652,20,9,7,7,7,0.35,0.7777778
6594,15793,0.9026209115982056,12,9,6,6,6,0.5,0.6666667
2201,11244,0.944528579711914,5,10,2,2,2,0.4,0.2
5087,14270,0.9511508941650392,7,7,6,6,6,0.8571429,0.8571429
9019,18344,0.8397047519683838,9,13,4,4,4,0.4444444,0.3076923
2432,11485,0.9682810306549072,7,8,4,4,4,0.5714286,0.5
1751,10778,0.9079619646072388,9,9,4,4,4,0.4444444,0.4444444
2264,11300,0.8441844582557678,7,5,1,1,1,0.1428571,0.2
970,10033,0.9198320508003236,24,14,7,7,7,0.2916667,0.5
6475,15692,0.7968075275421143,25,14,11,11,11,0.44,0.7857143
134,9240,0.905309796333313,9,8,3,3,3,0.3333333,0.375
6815,16026,0.9370027780532836,12,8,6,6,6,0.5,0.75
6954,16184,0.9695422649383544,4,3,1,1,1,0.25,0.3333333
2452,11499,0.9260262250900269,5,6,3,3,3,0.6,0.5
3451,12552,0.9435513615608216,12,10,5,5,5,0.4166667,0.5
4678,13841,0.3104828298091888,5,3,1,1,1,0.2,0.3333333
2791,11868,0.9119681119918824,7,2,1,1,1,0.1428571,0.5
1964,11007,0.9663858413696288,2,3,1,1,1,0.5,0.3333333
3790,12921,0.883277952671051,13,8,3,3,3,0.2307692,0.375
5490,14659,0.9669601321220398,7,8,5,5,5,0.7142857,0.625
3863,12991,0.9350005984306335,23,25,11,11,11,0.4782609,0.44
5777,14981,0.9617761969566344,13,11,7,7,7,0.5384615,0.6363636
8570,17879,0.9235121011734008,9,7,3,3,3,0.3333333,0.4285714
9042,18363,0.880840539932251,12,7,5,5,5,0.4166667,0.7142857
1015,10077,0.7379542589187622,5,5,0,0,0,0.0,0.0
3812,12945,0.9088484048843384,7,9,3,3,3,0.4285714,0.3333333
5491,14660,0.9269634485244752,10,18,6,6,6,0.6,0.3333333
5630,14818,0.6132419109344482,7,12,4,4,4,0.5714286,0.3333333
1890,10914,0.9701483249664308,6,5,1,1,1,0.1666667,0.2
5494,14665,0.923465371131897,3,7,2,2,2,0.6666667,0.2857143
8079,17354,0.9661567211151124,24,27,14,14,14,0.5833333,0.5185185
3498,12605,0.9745965003967284,17,18,10,10,10,0.5882353,0.5555556
8370,17646,0.8435398936271667,28,14,10,10,10,0.3571429,0.7142857
5847,15054,0.9574357867240906,11,8,6,6,6,0.5454545,0.75
6135,15341,0.8697347640991211,14,12,6,6,6,0.4285714,0.5
700,9777,0.9819697737693788,11,5,4,4,4,0.3636364,0.8
4438,13608,0.9419053196907043,23,16,8,8,8,0.3478261,0.5
2023,11070,0.9588700532913208,19,13,8,8,8,0.4210526,0.6153846
1155,10208,0.923548936843872,14,12,3,3,3,0.2142857,0.25
7496,16746,0.9582083821296692,5,3,1,1,1,0.2,0.3333333
8802,18099,0.9513742923736572,22,17,4,4,4,0.1818182,0.2352941
3313,12415,0.9726582169532776,11,14,7,7,7,0.6363636,0.5
3354,12453,0.951310098171234,7,7,4,4,4,0.5714286,0.5714286
5906,15108,0.779556393623352,5,5,1,1,1,0.2,0.2
704,9783,0.943999171257019,2,2,1,1,1,0.5,0.5
6737,15939,0.9446479082107544,5,4,3,3,3,0.6,0.75
796,9866,0.8336246013641357,26,16,6,6,6,0.2307692,0.375
307,9409,0.936471939086914,23,16,9,9,9,0.3913043,0.5625
807,9875,0.8615356087684631,21,8,5,5,5,0.2380952,0.625
1074,10139,0.9164202213287354,35,20,10,10,10,0.2857143,0.5
3314,12416,0.9632691144943236,4,2,0,0,0,0.0,0.0
8754,18058,0.9297785758972168,15,17,9,9,9,0.6,0.5294118
1620,10658,0.9623717665672302,4,8,3,3,3,0.75,0.375
378,9469,0.9637905359268188,6,7,3,3,3,0.5,0.4285714
1166,10222,0.8728834390640259,23,9,7,7,7,0.3043478,0.7777778
4305,13465,0.9031634330749512,2,3,1,1,1,0.5,0.3333333
5692,14892,0.9387610554695128,8,9,3,3,3,0.375,0.3333333
3925,13064,0.8813807368278503,5,7,3,3,3,0.6,0.4285714
5032,14208,0.9330321550369264,13,12,1,1,1,0.0769231,0.0833333
3017,12129,0.8369013071060181,13,9,3,3,3,0.2307692,0.3333333
7298,16537,0.8836191296577454,23,27,7,7,7,0.3043478,0.2592593
8705,18022,0.9512937068939208,11,11,5,5,5,0.4545455,0.4545455
3936,13073,0.8845779895782471,5,8,4,4,4,0.8,0.5
4135,13282,0.9668160080909728,2,3,0,0,0,0.0,0.0
3368,12472,0.962903618812561,26,16,11,11,11,0.4230769,0.6875
1601,10644,0.9381465911865234,9,10,5,5,5,0.5555556,0.5
3726,12854,0.9679552316665648,9,9,6,6,6,0.6666667,0.6666667
5744,14938,0.3077747225761413,37,22,15,15,15,0.4054054,0.6818182
8717,18032,0.8864726424217224,21,15,4,4,4,0.1904762,0.2666667
5449,14612,0.92589271068573,13,13,4,4,4,0.3076923,0.3076923
5076,14250,0.9215247631072998,23,26,8,8,8,0.3478261,0.3076923
6183,15394,0.9124098420143129,7,12,5,5,5,0.7142857,0.4166667
1602,10645,0.9210015535354614,8,3,3,3,3,0.375,1.0
3549,12669,0.9283592700958252,17,12,8,8,8,0.4705882,0.6666667
7154,16385,0.9618933796882628,6,8,4,4,4,0.6666667,0.5
3531,12651,0.9067838191986084,2,4,1,1,1,0.5,0.25
5450,14613,0.9645236730575562,6,3,1,1,1,0.1666667,0.3333333
7784,17046,0.7005652189254761,9,12,5,5,5,0.5555556,0.4166667
2775,11850,0.9537928104400636,5,10,3,3,3,0.6,0.3
6430,15652,0.9637311697006226,3,2,1,1,1,0.3333333,0.5
589,9666,0.985869526863098,2,4,0,0,0,0.0,0.0
1970,11013,0.938880443572998,19,15,11,11,11,0.5789474,0.7333333
2156,11203,0.9571005702018738,8,7,3,3,3,0.375,0.4285714
4035,13172,0.9064151048660278,6,2,2,2,2,0.3333333,1.0
6789,15999,0.8113939762115479,10,14,4,4,4,0.4,0.2857143
3416,12526,0.9523771405220032,4,2,0,0,0,0.0,0.0
980,10045,0.9599241018295288,35,15,6,6,6,0.1714286,0.4
5354,14501,0.9533066749572754,9,7,5,5,5,0.5555556,0.7142857
8407,17704,0.9036279916763306,7,5,4,4,4,0.5714286,0.8
8031,17304,0.8823134899139404,9,6,5,5,5,0.5555556,0.8333333
3858,12987,0.959773063659668,6,10,3,3,3,0.5,0.3
7591,16852,0.9652132391929626,13,19,3,3,3,0.2307692,0.1578947
89,9199,0.9476245641708374,21,9,5,5,5,0.2380952,0.5555556
7602,16861,0.8642390966415405,2,3,1,1,1,0.5,0.3333333
1982,11023,0.944315791130066,49,34,15,15,15,0.3061224,0.4411765
8849,18165,0.8059073090553284,17,17,8,8,8,0.4705882,0.4705882
3232,12332,0.9119831323623656,8,6,3,3,3,0.375,0.5
3826,12954,0.8954091668128967,7,2,0,0,0,0.0,0.0
7592,16853,0.9448389410972596,29,43,17,17,17,0.5862069,0.3953488
3977,13123,0.9341817498207092,6,2,1,1,1,0.1666667,0.5
8623,17938,0.919363498687744,6,5,4,4,4,0.6666667,0.8
2284,11330,0.9358325004577636,6,6,2,2,2,0.3333333,0.3333333
6127,15326,0.929957151412964,10,9,3,3,3,0.3,0.3333333
6079,15286,0.9149590730667114,14,20,8,8,8,0.5714286,0.4
8325,17606,0.9758427143096924,5,4,1,1,1,0.2,0.25
8377,17653,0.9379986524581908,5,9,2,2,2,0.4,0.2222222
1909,10931,0.9133726358413696,21,15,6,6,6,0.2857143,0.4
6128,15327,0.9496365785598756,28,24,11,11,11,0.3928571,0.4583333
3327,12425,0.9765995740890504,2,4,0,0,0,0.0,0.0
2568,11619,0.970447301864624,7,6,0,0,0,0.0,0.0
647,9733,0.9735876321792604,6,4,3,3,3,0.5,0.75
6219,15445,0.8953573703765869,6,8,5,5,5,0.8333333,0.625
7939,17198,0.95502769947052,14,16,8,8,8,0.5714286,0.5
8355,17634,0.8961904048919678,2,3,2,2,2,1.0,0.6666667
5839,15044,0.9853199124336244,7,4,3,3,3,0.4285714,0.75
2018,11066,0.9675970077514648,6,16,4,4,4,0.6666667,0.25
8469,17772,0.9438183307647704,4,4,0,0,0,0.0,0.0
4275,13432,0.291812390089035,3,2,1,1,1,0.3333333,0.5
8299,17589,0.9382808804512024,19,16,5,5,5,0.2631579,0.3125
1151,10205,0.957139015197754,7,6,2,2,2,0.2857143,0.3333333
670,9752,0.940861165523529,30,17,8,8,8,0.2666667,0.4705882
7012,16255,0.9518351554870604,12,6,2,2,2,0.1666667,0.3333333
5843,15050,0.9723508358001708,31,14,10,10,10,0.3225806,0.7142857
6311,15533,0.962096631526947,20,15,10,10,10,0.5,0.6666667
42,9137,0.800362229347229,6,7,3,3,3,0.5,0.4285714
6255,15489,0.8712365031242371,15,8,4,4,4,0.2666667,0.5
7353,16584,0.9621137380599976,7,5,1,1,1,0.1428571,0.2
1746,10765,0.9560183882713318,6,5,1,1,1,0.1666667,0.2
3711,12837,0.9730085134506226,4,2,1,1,1,0.25,0.5
4098,13246,0.9254704713821412,5,6,3,3,3,0.6,0.5
784,9859,0.9566694498062134,33,23,10,10,10,0.3030303,0.4347826
8483,17791,0.9857832789421082,4,3,2,2,2,0.5,0.6666667
803,9872,0.8711258172988892,6,8,3,3,3,0.5,0.375
6256,15490,0.9558699131011964,9,9,5,5,5,0.5555556,0.5555556
6049,15240,0.9480782747268676,62,48,27,27,27,0.4354839,0.5625
1608,10651,0.9536439180374146,6,6,3,3,3,0.5,0.5
7159,16389,0.9562776684761048,2,2,1,1,1,0.5,0.5
7407,16640,0.9306560754776,16,17,6,6,6,0.375,0.3529412
1269,10318,0.9490514993667604,8,4,2,2,2,0.25,0.5
4522,13695,0.9723466038703918,19,14,7,7,7,0.3684211,0.5
6781,15985,0.9787917137145996,4,2,1,1,1,0.25,0.5
840,9912,0.9784656763076782,11,11,5,5,5,0.4545455,0.4545455
1287,10335,0.9540205001831056,6,4,2,2,2,0.3333333,0.5
8178,17456,0.9181646704673768,23,16,10,10,10,0.4347826,0.625
4892,14051,0.9797161221504213,4,3,0,0,0,0.0,0.0
5544,14731,0.7937460541725159,3,2,1,1,1,0.3333333,0.5
2191,11236,0.9223636984825134,43,42,21,21,21,0.4883721,0.5
2398,11449,0.7973154783248901,5,4,2,2,2,0.4,0.5
4563,13732,0.9127285480499268,11,10,4,4,4,0.3636364,0.4
4928,14090,0.8748441934585571,19,10,5,5,5,0.2631579,0.5
873,9945,0.9787352085113524,7,5,3,3,3,0.4285714,0.6
1801,10821,0.9436087608337402,13,8,4,4,4,0.3076923,0.5
6514,15726,0.8245185613632202,10,6,1,1,1,0.1,0.1666667
6614,15813,0.9437276721000672,12,11,2,2,2,0.1666667,0.1818182
8211,17489,0.9401488304138184,55,23,18,18,18,0.3272727,0.7826087
584,9662,0.9478302001953124,3,4,2,2,2,0.6666667,0.5
6625,15822,0.9674778580665588,17,21,7,7,7,0.4117647,0.3333333
5371,14516,0.913098931312561,18,11,3,3,3,0.1666667,0.2727273
7791,17052,0.956736385822296,16,23,10,10,10,0.625,0.4347826
5089,14272,0.9423861503601074,9,3,1,1,1,0.1111111,0.3333333
7215,16447,0.9526500701904296,6,13,3,3,3,0.5,0.2307692
2247,11289,0.9668090343475342,5,5,3,3,3,0.6,0.6
7565,16825,0.9432250261306764,9,12,3,3,3,0.3333333,0.25
104,9210,0.9428344368934632,28,28,11,11,11,0.3928571,0.3928571
1977,11019,0.9203388690948486,21,18,10,10,10,0.4761905,0.5555556
3471,12572,0.9079619646072388,23,20,7,7,7,0.3043478,0.35
5090,14273,0.944004774093628,2,5,0,0,0,0.0,0.0
8656,17961,0.9071507453918456,8,6,6,6,6,0.75,1.0
558,9645,0.8140605688095093,3,3,0,0,0,0.0,0.0
4972,14137,0.9704887270927428,9,8,3,3,3,0.3333333,0.375
465,9566,0.95026695728302,46,30,13,13,13,0.2826087,0.4333333
4024,13166,0.9830477237701416,12,7,5,5,5,0.4166667,0.7142857
5504,14672,0.9551087021827698,2,2,0,0,0,0.0,0.0
9084,18407,0.9507477283477784,18,19,12,12,12,0.6666667,0.6315789
5514,14685,0.3261070251464844,8,9,4,4,4,0.5,0.4444444
2832,11920,0.9291694164276124,23,13,9,9,9,0.3913043,0.6923077
8431,17735,0.9294076561927797,5,4,4,4,4,0.8,1.0
6832,16049,0.9478774666786194,3,3,1,1,1,0.3333333,0.3333333
1904,10927,0.9751964807510376,2,2,0,0,0,0.0,0.0
8310,17594,0.982933521270752,6,5,4,4,4,0.6666667,0.8
8302,17590,0.9869602918624878,4,2,0,0,0,0.0,0.0
702,9780,0.954497456550598,50,33,23,23,23,0.46,0.6969697
8859,18181,0.9617193341255188,2,5,1,1,1,0.5,0.2
3171,12288,0.7207526564598083,6,7,5,5,5,0.8333333,0.7142857
3323,12422,0.9215378761291504,32,33,15,15,15,0.46875,0.4545455
8874,18197,0.3418776988983154,11,5,2,2,2,0.1818182,0.4
7367,16594,0.9453599452972412,15,13,5,5,5,0.3333333,0.3846154
5020,14191,0.8227328062057495,28,34,13,13,13,0.4642857,0.3823529
3172,12289,0.9286229610443116,5,9,4,4,4,0.8,0.4444444
7717,16972,0.9238071441650392,24,28,13,13,13,0.5416667,0.4642857
1076,10142,0.6762749552726746,10,6,3,3,3,0.3,0.5
6240,15471,0.9174518585205078,6,2,0,0,0,0.0,0.0
1087,10151,0.9350205659866332,10,9,5,5,5,0.5,0.5555556
7041,16280,0.94706791639328,27,21,8,8,8,0.2962963,0.3809524
67,9161,0.9117712378501892,5,5,1,1,1,0.2,0.2
7392,16623,0.981095016002655,5,3,1,1,1,0.2,0.3333333
6299,15526,0.9039765000343324,2,3,1,1,1,0.5,0.3333333
7059,16297,0.9679893255233764,5,2,2,2,2,0.4,1.0
7771,17028,0.9258798956871032,3,2,1,1,1,0.3333333,0.5
8118,17401,0.9825795888900756,8,7,4,4,4,0.5,0.5714286
5975,15173,0.946488916873932,15,20,9,9,9,0.6,0.45
8210,17484,0.9713784456253052,3,3,0,0,0,0.0,0.0
6754,15957,0.9582587480545044,38,36,14,14,14,0.3684211,0.3888889
1722,10747,0.8182358145713806,6,6,3,3,3,0.5,0.5
5861,15071,0.9104115962982178,11,18,4,4,4,0.3636364,0.2222222
6554,15752,0.9565855264663696,9,8,2,2,2,0.2222222,0.25
1253,10305,0.8526861071586609,13,12,5,5,5,0.3846154,0.4166667
8719,18035,0.8713788986206055,6,7,4,4,4,0.6666667,0.5714286
4170,13318,0.91949063539505,22,24,12,12,12,0.5454545,0.5
935,9995,0.9193334579467772,3,3,1,1,1,0.3333333,0.3333333
7155,16386,0.9587393999099731,2,2,0,0,0,0.0,0.0
3928,13067,0.9709702730178832,4,7,0,0,0,0.0,0.0
9003,18324,0.9037058353424072,9,7,3,3,3,0.3333333,0.4285714
5082,14259,0.8640201091766357,30,28,15,15,15,0.5,0.5357143
